50:0f:80:e3:74:21
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"53.972727272727276,53.972727272727276"
"50.14545454545455,50.14545454545455"
"111.02727272727273,111.02727272727273"
"92.04545454545455,92.04545454545455"
"34.78181818181818,34.78181818181818"
"48.41818181818182,48.41818181818182"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"108.89090909090909,108.89090909090909"
50:0f:80:c9:58:71
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"57.49090909090909,57.49090909090909"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
38:90:a5:9d:1a:e1
"48.345454545454544,48.345454545454544"
"47.481818181818184,47.481818181818184"
"26.854545454545455,26.854545454545455"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"92.33636363636364,92.33636363636364"
"94.56363636363636,94.56363636363636"
"0.0,0.0"
"0.0,0.0"
"152.65454545454546,152.65454545454546"
"0.0,0.0"
50:0f:80:d8:f3:70
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"131.64545454545456,131.64545454545456"
"0.0,0.0"
"0.0,0.0"
"79.2909090909091,79.2909090909091"
"39.75454545454546,39.75454545454546"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
50:0f:80:fd:84:40
"0.0,0.0"
"36.14545454545455,36.14545454545455"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"94.45454545454545,94.45454545454545"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
50:0f:80:fe:3f:80
"0.0,0.0"
"0.0,0.0"
"0.0,0.0"
